pit_duration,lap_number,driver_number,date,session_key,meeting_key
,1.0,81,2024-07-26T15:02:19.683000+00:00,9568,1242
,1.0,2,2024-07-26T15:04:40.376000+00:00,9568,1242
,1.0,20,2024-07-26T15:05:06.905000+00:00,9568,1242
,1.0,16,2024-07-26T15:05:37.017000+00:00,9568,1242
77.2,3.0,22,2024-07-26T15:06:53.124000+00:00,9568,1242
23.9,4.0,1,2024-07-26T15:07:57.490000+00:00,9568,1242
49.6,5.0,10,2024-07-26T15:09:41.426000+00:00,9568,1242
186.5,4.0,11,2024-07-26T15:11:06.908000+00:00,9568,1242
250.6,4.0,4,2024-07-26T15:12:48.331000+00:00,9568,1242
33.7,5.0,16,2024-07-26T15:15:08.746000+00:00,9568,1242
366.3,6.0,55,2024-07-26T15:18:31.021000+00:00,9568,1242
306.3,6.0,63,2024-07-26T15:18:48.655000+00:00,9568,1242
32.9,9.0,10,2024-07-26T15:19:39.177000+00:00,9568,1242
671.8,4.0,81,2024-07-26T15:20:21.793000+00:00,9568,1242
600.2,5.0,27,2024-07-26T15:20:45.988000+00:00,9568,1242
408.2,7.0,1,2024-07-26T15:21:24.961000+00:00,9568,1242
440.2,7.0,18,2024-07-26T15:22:48.519000+00:00,9568,1242
501.9,7.0,77,2024-07-26T15:22:52.218000+00:00,9568,1242
630.1,6.0,23,2024-07-26T15:22:58.918000+00:00,9568,1242
324.0,7.0,2,2024-07-26T15:23:01.270000+00:00,9568,1242
345.4,8.0,14,2024-07-26T15:23:13.733000+00:00,9568,1242
583.0,7.0,3,2024-07-26T15:23:36.538000+00:00,9568,1242
373.2,8.0,22,2024-07-26T15:23:58.171000+00:00,9568,1242
395.5,7.0,11,2024-07-26T15:24:14.461000+00:00,9568,1242
234.8,9.0,44,2024-07-26T15:24:56.685000+00:00,9568,1242
461.5,6.0,20,2024-07-26T15:25:01.369000+00:00,9568,1242
31.1,9.0,55,2024-07-26T15:25:51.341000+00:00,9568,1242
419.5,7.0,16,2024-07-26T15:26:21.349000+00:00,9568,1242
617.6,8.0,24,2024-07-26T15:26:52.370000+00:00,9568,1242
368.2,10.0,10,2024-07-26T15:28:24.787000+00:00,9568,1242
707.4,8.0,31,2024-07-26T15:28:40.128000+00:00,9568,1242
576.0,7.0,4,2024-07-26T15:28:50.256000+00:00,9568,1242
423.3,7.0,81,2024-07-26T15:33:35.378000+00:00,9568,1242
364.7,10.0,1,2024-07-26T15:34:01.621000+00:00,9568,1242
26.0,13.0,10,2024-07-26T15:35:58.935000+00:00,9568,1242
402.6,10.0,2,2024-07-26T15:36:05.149000+00:00,9568,1242
388.1,9.0,23,2024-07-26T15:36:13.590000+00:00,9568,1242
397.1,11.0,55,2024-07-26T15:37:02.408000+00:00,9568,1242
405.2,10.0,11,2024-07-26T15:37:38.918000+00:00,9568,1242
341.5,10.0,16,2024-07-26T15:38:18.322000+00:00,9568,1242
480.6,11.0,63,2024-07-26T15:38:41.365000+00:00,9568,1242
393.7,11.0,3,2024-07-26T15:38:54.156000+00:00,9568,1242
407.8,12.0,22,2024-07-26T15:39:41.586000+00:00,9568,1242
323.4,10.0,4,2024-07-26T15:40:27.154000+00:00,9568,1242
22.9,12.0,3,2024-07-26T15:41:19.121000+00:00,9568,1242
341.8,14.0,44,2024-07-26T15:41:54.187000+00:00,9568,1242
280.0,12.0,31,2024-07-26T15:42:03.081000+00:00,9568,1242
626.0,10.0,27,2024-07-26T15:42:06.950000+00:00,9568,1242
23.1,12.0,23,2024-07-26T15:42:18.103000+00:00,9568,1242
375.6,13.0,77,2024-07-26T15:42:53.466000+00:00,9568,1242
333.0,13.0,24,2024-07-26T15:43:18.326000+00:00,9568,1242
379.9,11.0,20,2024-07-26T15:43:27.212000+00:00,9568,1242
693.6,11.0,18,2024-07-26T15:43:31.734000+00:00,9568,1242
325.4,15.0,14,2024-07-26T15:45:06.534000+00:00,9568,1242
342.3,15.0,10,2024-07-26T15:45:43.142000+00:00,9568,1242
280.8,12.0,4,2024-07-26T15:49:07.919000+00:00,9568,1242
23.1,17.0,2,2024-07-26T15:49:34.590000+00:00,9568,1242
22.6,17.0,81,2024-07-26T15:52:25.086000+00:00,9568,1242
24.6,20.0,1,2024-07-26T15:52:43.852000+00:00,9568,1242
23.3,19.0,16,2024-07-26T15:55:33.468000+00:00,9568,1242
48.0,21.0,10,2024-07-26T15:57:30.805000+00:00,9568,1242
23.7,22.0,55,2024-07-26T15:58:07.533000+00:00,9568,1242
266.9,19.0,3,2024-07-26T15:59:23.419000+00:00,9568,1242
,1.0,1,2024-07-27T10:30:02.548000+00:00,9569,1242
,1.0,77,2024-07-27T10:30:17.630000+00:00,9569,1242
,1.0,3,2024-07-27T10:30:25.569000+00:00,9569,1242
,1.0,10,2024-07-27T10:30:27.367000+00:00,9569,1242
,1.0,81,2024-07-27T10:30:32.210000+00:00,9569,1242
,1.0,31,2024-07-27T10:30:36.662000+00:00,9569,1242
,1.0,24,2024-07-27T10:30:44.567000+00:00,9569,1242
,1.0,22,2024-07-27T10:31:03.875000+00:00,9569,1242
,1.0,23,2024-07-27T10:31:25.554000+00:00,9569,1242
,1.0,2,2024-07-27T10:31:42.358000+00:00,9569,1242
,1.0,4,2024-07-27T10:32:18.054000+00:00,9569,1242
,1.0,16,2024-07-27T10:32:55.072000+00:00,9569,1242
25.4,2.0,77,2024-07-27T10:32:59.030000+00:00,9569,1242
,1.0,11,2024-07-27T10:33:13.070000+00:00,9569,1242
,1.0,14,2024-07-27T10:33:33.447000+00:00,9569,1242
29.1,2.0,24,2024-07-27T10:33:41.647000+00:00,9569,1242
,1.0,18,2024-07-27T10:34:33.862000+00:00,9569,1242
,1.0,63,2024-07-27T10:35:54.487000+00:00,9569,1242
,1.0,44,2024-07-27T10:36:04.431000+00:00,9569,1242
,1.0,27,2024-07-27T10:36:13.106000+00:00,9569,1242
,1.0,55,2024-07-27T11:28:02.056000+00:00,9569,1242
,1.0,20,2024-07-27T11:28:04.222000+00:00,9569,1242
,4.0,27,2024-07-27T11:28:12.328000+00:00,9569,1242
3344.3,6.0,77,2024-07-27T11:28:17.956000+00:00,9569,1242
,6.0,31,2024-07-27T11:28:23.175000+00:00,9569,1242
2920.8,5.0,3,2024-07-27T11:28:25.766000+00:00,9569,1242
3317.0,6.0,24,2024-07-27T11:28:29.520000+00:00,9569,1242
,6.0,22,2024-07-27T11:28:38.435000+00:00,9569,1242
,1.0,4,2024-07-27T14:00:05.070000+00:00,9570,1242
,1.0,20,2024-07-27T14:00:12.384000+00:00,9570,1242
,1.0,27,2024-07-27T14:00:16.142000+00:00,9570,1242
,1.0,81,2024-07-27T14:00:21.194000+00:00,9570,1242
,1.0,24,2024-07-27T14:00:29.188000+00:00,9570,1242
,1.0,77,2024-07-27T14:00:33.729000+00:00,9570,1242
,1.0,14,2024-07-27T14:00:46.209000+00:00,9570,1242
,1.0,18,2024-07-27T14:00:53.586000+00:00,9570,1242
,1.0,23,2024-07-27T14:01:01.654000+00:00,9570,1242
,1.0,2,2024-07-27T14:01:09.470000+00:00,9570,1242
,1.0,10,2024-07-27T14:01:24.515000+00:00,9570,1242
,1.0,31,2024-07-27T14:01:30.034000+00:00,9570,1242
,1.0,22,2024-07-27T14:01:42.782000+00:00,9570,1242
,1.0,11,2024-07-27T14:01:49.364000+00:00,9570,1242
,1.0,3,2024-07-27T14:01:56.509000+00:00,9570,1242
,1.0,1,2024-07-27T14:02:07.366000+00:00,9570,1242
,1.0,16,2024-07-27T14:02:09.986000+00:00,9570,1242
,1.0,55,2024-07-27T14:02:12.098000+00:00,9570,1242
,1.0,44,2024-07-27T14:02:27.921000+00:00,9570,1242
,1.0,63,2024-07-27T14:02:33.830000+00:00,9570,1242
28.2,5.0,14,2024-07-27T14:09:47.177000+00:00,9570,1242
30.8,5.0,18,2024-07-27T14:09:59.166000+00:00,9570,1242
28.3,5.0,10,2024-07-27T14:10:11.867000+00:00,9570,1242
32.3,5.0,31,2024-07-27T14:10:17.726000+00:00,9570,1242
97.0,5.0,20,2024-07-27T14:10:25.261000+00:00,9570,1242
83.7,5.0,23,2024-07-27T14:10:43.792000+00:00,9570,1242
27.0,6.0,4,2024-07-27T14:10:50.401000+00:00,9570,1242
90.6,5.0,2,2024-07-27T14:10:55.524000+00:00,9570,1242
48.1,6.0,77,2024-07-27T14:12:16.416000+00:00,9570,1242
34.8,6.0,16,2024-07-27T14:13:43.191000+00:00,9570,1242
26.1,6.0,63,2024-07-27T14:13:55.915000+00:00,9570,1242
26.9,7.0,81,2024-07-27T14:14:02.858000+00:00,9570,1242
105.3,7.0,27,2024-07-27T14:14:44.295000+00:00,9570,1242
24.9,7.0,11,2024-07-27T14:14:56.348000+00:00,9570,1242
141.0,6.0,3,2024-07-27T14:15:02.312000+00:00,9570,1242
122.1,7.0,24,2024-07-27T14:15:20.171000+00:00,9570,1242
23.9,7.0,55,2024-07-27T14:15:20.705000+00:00,9570,1242
164.0,6.0,22,2024-07-27T14:15:28.074000+00:00,9570,1242
23.5,7.0,44,2024-07-27T14:15:49.158000+00:00,9570,1242
193.8,10.0,23,2024-07-27T14:25:04.107000+00:00,9570,1242
244.4,10.0,31,2024-07-27T14:25:10.198000+00:00,9570,1242
252.0,10.0,10,2024-07-27T14:25:20.647000+00:00,9570,1242
314.3,9.0,63,2024-07-27T14:25:26.704000+00:00,9570,1242
225.4,10.0,14,2024-07-27T14:25:28.859000+00:00,9570,1242
220.5,11.0,4,2024-07-27T14:25:36.547000+00:00,9570,1242
348.4,9.0,16,2024-07-27T14:25:43.591000+00:00,9570,1242
223.4,10.0,55,2024-07-27T14:25:46.198000+00:00,9570,1242
343.3,9.0,44,2024-07-27T14:25:49.536000+00:00,9570,1242
248.7,9.0,3,2024-07-27T14:26:02.823000+00:00,9570,1242
274.5,10.0,77,2024-07-27T14:26:05.759000+00:00,9570,1242
263.3,10.0,18,2024-07-27T14:26:08.986000+00:00,9570,1242
274.3,10.0,11,2024-07-27T14:26:22.002000+00:00,9570,1242
365.3,10.0,81,2024-07-27T14:26:29.474000+00:00,9570,1242
391.9,9.0,1,2024-07-27T14:26:39.309000+00:00,9570,1242
23.7,12.0,63,2024-07-27T14:32:00.180000+00:00,9570,1242
25.3,14.0,4,2024-07-27T14:32:30.752000+00:00,9570,1242
25.8,12.0,16,2024-07-27T14:32:33.351000+00:00,9570,1242
24.9,12.0,44,2024-07-27T14:32:33.879000+00:00,9570,1242
23.9,13.0,55,2024-07-27T14:32:50.800000+00:00,9570,1242
38.5,13.0,81,2024-07-27T14:33:31.531000+00:00,9570,1242
85.5,12.0,3,2024-07-27T14:34:00.082000+00:00,9570,1242
23.9,14.0,77,2024-07-27T14:35:16.312000+00:00,9570,1242
32.3,14.0,11,2024-07-27T14:35:23.314000+00:00,9570,1242
24.7,14.0,18,2024-07-27T14:35:26.796000+00:00,9570,1242
25.9,15.0,31,2024-07-27T14:36:06.139000+00:00,9570,1242
25.8,15.0,10,2024-07-27T14:36:17.218000+00:00,9570,1242
24.7,15.0,14,2024-07-27T14:36:55.728000+00:00,9570,1242
211.7,14.0,23,2024-07-27T14:36:59.321000+00:00,9570,1242
300.9,17.0,44,2024-07-27T14:48:02.816000+00:00,9570,1242
313.7,17.0,63,2024-07-27T14:48:08.777000+00:00,9570,1242
370.7,17.0,81,2024-07-27T14:48:15.063000+00:00,9570,1242
361.6,18.0,31,2024-07-27T14:48:22.895000+00:00,9570,1242
332.0,19.0,4,2024-07-27T14:48:29.618000+00:00,9570,1242
302.7,18.0,14,2024-07-27T14:48:38.571000+00:00,9570,1242
295.7,18.0,55,2024-07-27T14:48:41.650000+00:00,9570,1242
299.6,17.0,16,2024-07-27T14:48:46.747000+00:00,9570,1242
418.8,17.0,11,2024-07-27T14:48:50.885000+00:00,9570,1242
404.0,16.0,1,2024-07-27T14:49:20.219000+00:00,9570,1242
96.1,21.0,31,2024-07-27T14:56:06.372000+00:00,9570,1242
84.6,21.0,55,2024-07-27T14:56:24.870000+00:00,9570,1242
80.5,20.0,16,2024-07-27T14:56:26.741000+00:00,9570,1242
125.5,21.0,14,2024-07-27T14:56:58.214000+00:00,9570,1242
101.2,19.0,1,2024-07-27T14:57:03.952000+00:00,9570,1242
112.3,20.0,11,2024-07-27T14:57:09.040000+00:00,9570,1242
23.5,7.0,27,2024-07-28T13:17:24.624000+00:00,9574,1242
23.6,8.0,23,2024-07-28T13:19:10.060000+00:00,9574,1242
22.6,8.0,3,2024-07-28T13:19:12.907000+00:00,9574,1242
23.3,8.0,2,2024-07-28T13:19:19.028000+00:00,9574,1242
22.9,9.0,10,2024-07-28T13:21:03.384000+00:00,9574,1242
22.6,10.0,63,2024-07-28T13:22:42.566000+00:00,9574,1242
23.2,10.0,1,2024-07-28T13:22:45.409000+00:00,9574,1242
23.1,11.0,44,2024-07-28T13:24:25.722000+00:00,9574,1242
22.6,11.0,11,2024-07-28T13:24:30.065000+00:00,9574,1242
22.6,11.0,81,2024-07-28T13:24:31.174000+00:00,9574,1242
23.1,11.0,77,2024-07-28T13:24:45.955000+00:00,9574,1242
22.9,12.0,16,2024-07-28T13:26:17.756000+00:00,9574,1242
23.3,12.0,31,2024-07-28T13:26:35.403000+00:00,9574,1242
23.0,12.0,18,2024-07-28T13:26:38.729000+00:00,9574,1242
23.0,13.0,14,2024-07-28T13:28:22.402000+00:00,9574,1242
22.6,15.0,4,2024-07-28T13:31:52.973000+00:00,9574,1242
23.4,15.0,22,2024-07-28T13:32:19.721000+00:00,9574,1242
23.6,17.0,20,2024-07-28T13:35:57.049000+00:00,9574,1242
23.0,20.0,55,2024-07-28T13:40:57.194000+00:00,9574,1242
23.2,20.0,27,2024-07-28T13:41:36.270000+00:00,9574,1242
22.6,21.0,11,2024-07-28T13:42:57.879000+00:00,9574,1242
22.3,21.0,3,2024-07-28T13:43:18.205000+00:00,9574,1242
23.1,23.0,23,2024-07-28T13:46:57.912000+00:00,9574,1242
23.6,24.0,2,2024-07-28T13:49:10.623000+00:00,9574,1242
23.3,25.0,16,2024-07-28T13:50:03.231000+00:00,9574,1242
22.7,26.0,44,2024-07-28T13:51:47.753000+00:00,9574,1242
22.9,28.0,1,2024-07-28T13:55:34.221000+00:00,9574,1242
23.0,28.0,55,2024-07-28T13:55:40.948000+00:00,9574,1242
22.8,28.0,10,2024-07-28T13:56:09.349000+00:00,9574,1242
22.6,29.0,4,2024-07-28T13:57:22.371000+00:00,9574,1242
24.1,30.0,81,2024-07-28T13:59:03.646000+00:00,9574,1242
23.5,30.0,31,2024-07-28T13:59:38.848000+00:00,9574,1242
22.9,35.0,77,2024-07-28T14:08:54.722000+00:00,9574,1242
22.6,42.0,11,2024-07-28T14:21:03.852000+00:00,9574,1242
,1.0,10,2024-08-23T10:31:10.483000+00:00,9575,1243
,1.0,20,2024-08-23T10:31:15.735000+00:00,9575,1243
,1.0,27,2024-08-23T10:32:42.445000+00:00,9575,1243
,1.0,97,2024-08-23T10:33:26.134000+00:00,9575,1243
,1.0,55,2024-08-23T10:33:53.350000+00:00,9575,1243
,1.0,24,2024-08-23T10:34:15.240000+00:00,9575,1243
26.0,2.0,55,2024-08-23T10:36:05.409000+00:00,9575,1243
,1.0,2,2024-08-23T10:41:30.039000+00:00,9575,1243
,1.0,16,2024-08-23T10:41:39.683000+00:00,9575,1243
,1.0,23,2024-08-23T10:42:18.292000+00:00,9575,1243
24.4,2.0,16,2024-08-23T10:43:54.669000+00:00,9575,1243
705.4,2.0,27,2024-08-23T10:46:29.368000+00:00,9575,1243
,1.0,63,2024-08-23T10:49:03.161000+00:00,9575,1243
,1.0,4,2024-08-23T10:50:52.113000+00:00,9575,1243
,1.0,81,2024-08-23T10:52:31.170000+00:00,9575,1243
36.7,2.0,4,2024-08-23T10:53:03.718000+00:00,9575,1243
,1.0,11,2024-08-23T10:54:31.697000+00:00,9575,1243
,1.0,18,2024-08-23T10:54:54.706000+00:00,9575,1243
,1.0,14,2024-08-23T10:55:44.600000+00:00,9575,1243
1418.5,2.0,20,2024-08-23T10:56:42.319000+00:00,9575,1243
1275.4,2.0,24,2024-08-23T10:57:20.771000+00:00,9575,1243
1322.0,2.0,97,2024-08-23T10:57:23.353000+00:00,9575,1243
,1.0,1,2024-08-23T10:58:31.629000+00:00,9575,1243
25.9,3.0,20,2024-08-23T10:58:46.071000+00:00,9575,1243
,1.0,31,2024-08-23T10:59:17.176000+00:00,9575,1243
,1.0,3,2024-08-23T11:00:11.761000+00:00,9575,1243
,1.0,44,2024-08-23T11:00:44.951000+00:00,9575,1243
353.8,5.0,63,2024-08-23T11:01:03.048000+00:00,9575,1243
,1.0,22,2024-08-23T11:02:03.607000+00:00,9575,1243
1110.5,2.0,23,2024-08-23T11:02:31.026000+00:00,9575,1243
482.3,7.0,27,2024-08-23T11:02:35.306000+00:00,9575,1243
1159.2,2.0,2,2024-08-23T11:02:41.830000+00:00,9575,1243
489.3,4.0,4,2024-08-23T11:04:13.895000+00:00,9575,1243
24.5,3.0,23,2024-08-23T11:04:31.785000+00:00,9575,1243
542.1,3.0,81,2024-08-23T11:04:39.431000+00:00,9575,1243
1813.4,3.0,10,2024-08-23T11:04:48.067000+00:00,9575,1243
29.2,3.0,2,2024-08-23T11:04:54.548000+00:00,9575,1243
283.1,4.0,20,2024-08-23T11:05:03.680000+00:00,9575,1243
515.7,3.0,11,2024-08-23T11:06:18.472000+00:00,9575,1243
202.4,3.0,3,2024-08-23T11:06:47.081000+00:00,9575,1243
1743.3,3.0,55,2024-08-23T11:06:49.054000+00:00,9575,1243
482.1,3.0,14,2024-08-23T11:06:55.033000+00:00,9575,1243
537.8,3.0,18,2024-08-23T11:07:08.509000+00:00,9575,1243
29.8,10.0,27,2024-08-23T11:07:46.522000+00:00,9575,1243
244.7,2.0,22,2024-08-23T11:07:51.861000+00:00,9575,1243
320.4,6.0,97,2024-08-23T11:09:12.641000+00:00,9575,1243
1190.4,6.0,16,2024-08-23T11:09:49.526000+00:00,9575,1243
409.9,6.0,24,2024-08-23T11:10:29.492000+00:00,9575,1243
523.4,7.0,4,2024-08-23T11:17:31.078000+00:00,9575,1243
681.4,4.0,81,2024-08-23T11:17:35.238000+00:00,9575,1243
739.5,8.0,63,2024-08-23T11:17:56.737000+00:00,9575,1243
369.7,6.0,14,2024-08-23T11:18:09.712000+00:00,9575,1243
465.9,6.0,18,2024-08-23T11:19:51.190000+00:00,9575,1243
939.5,5.0,1,2024-08-23T11:20:21.370000+00:00,9575,1243
662.7,6.0,23,2024-08-23T11:20:24.367000+00:00,9575,1243
542.8,7.0,16,2024-08-23T11:20:41.224000+00:00,9575,1243
419.5,7.0,55,2024-08-23T11:20:48.867000+00:00,9575,1243
358.3,8.0,3,2024-08-23T11:20:57.410000+00:00,9575,1243
554.5,8.0,20,2024-08-23T11:21:01.507000+00:00,9575,1243
862.8,5.0,44,2024-08-23T11:21:09.016000+00:00,9575,1243
737.9,11.0,27,2024-08-23T11:21:45.316000+00:00,9575,1243
787.7,6.0,2,2024-08-23T11:22:34.197000+00:00,9575,1243
775.3,5.0,11,2024-08-23T11:22:39.780000+00:00,9575,1243
394.5,7.0,22,2024-08-23T11:22:44.908000+00:00,9575,1243
657.7,9.0,31,2024-08-23T11:22:50.805000+00:00,9575,1243
487.0,9.0,24,2024-08-23T11:23:22.237000+00:00,9575,1243
471.4,10.0,97,2024-08-23T11:23:23.762000+00:00,9575,1243
896.7,6.0,10,2024-08-23T11:24:39.688000+00:00,9575,1243
24.8,10.0,16,2024-08-23T11:25:39.667000+00:00,9575,1243
,1.0,10,2024-08-23T14:00:02.995000+00:00,9576,1243
,1.0,2,2024-08-23T14:00:08.947000+00:00,9576,1243
,1.0,77,2024-08-23T14:00:11.171000+00:00,9576,1243
,1.0,63,2024-08-23T14:00:14.112000+00:00,9576,1243
,1.0,23,2024-08-23T14:00:20.299000+00:00,9576,1243
,1.0,11,2024-08-23T14:00:30.111000+00:00,9576,1243
,1.0,24,2024-08-23T14:00:31.431000+00:00,9576,1243
,1.0,31,2024-08-23T14:00:35.045000+00:00,9576,1243
,1.0,55,2024-08-23T14:00:36.482000+00:00,9576,1243
,1.0,1,2024-08-23T14:00:41.838000+00:00,9576,1243
,1.0,81,2024-08-23T14:00:45.392000+00:00,9576,1243
,1.0,44,2024-08-23T14:00:53.661000+00:00,9576,1243
,1.0,27,2024-08-23T14:01:11.099000+00:00,9576,1243
,1.0,4,2024-08-23T14:01:18.503000+00:00,9576,1243
,1.0,16,2024-08-23T14:01:24.468000+00:00,9576,1243
,1.0,14,2024-08-23T14:01:26.959000+00:00,9576,1243
,1.0,3,2024-08-23T14:01:32.249000+00:00,9576,1243
,1.0,22,2024-08-23T14:01:38.130000+00:00,9576,1243
,1.0,18,2024-08-23T14:01:40.424000+00:00,9576,1243
,1.0,20,2024-08-23T14:01:42.114000+00:00,9576,1243
32.1,3.0,63,2024-08-23T14:03:35.538000+00:00,9576,1243
126.8,2.0,81,2024-08-23T14:04:42.548000+00:00,9576,1243
49.4,4.0,11,2024-08-23T14:05:51.912000+00:00,9576,1243
23.3,4.0,1,2024-08-23T14:06:03.730000+00:00,9576,1243
25.0,4.0,44,2024-08-23T14:06:37.791000+00:00,9576,1243
22.9,5.0,4,2024-08-23T14:07:54.999000+00:00,9576,1243
24.1,6.0,55,2024-08-23T14:09:03.345000+00:00,9576,1243
67.6,6.0,27,2024-08-23T14:09:50.417000+00:00,9576,1243
23.3,6.0,16,2024-08-23T14:10:00.429000+00:00,9576,1243
35.2,8.0,63,2024-08-23T14:12:42.083000+00:00,9576,1243
29.2,7.0,44,2024-08-23T14:12:58.360000+00:00,9576,1243
661.2,7.0,1,2024-08-23T14:22:03.327000+00:00,9576,1243
702.3,8.0,77,2024-08-23T14:22:05.544000+00:00,9576,1243
576.4,8.0,4,2024-08-23T14:22:11.942000+00:00,9576,1243
427.4,10.0,11,2024-08-23T14:22:45.213000+00:00,9576,1243
715.4,8.0,2,2024-08-23T14:22:51.078000+00:00,9576,1243
621.9,9.0,23,2024-08-23T14:22:55.310000+00:00,9576,1243
534.0,10.0,24,2024-08-23T14:23:05.351000+00:00,9576,1243
502.7,9.0,81,2024-08-23T14:23:50.353000+00:00,9576,1243
543.2,10.0,18,2024-08-23T14:25:07.921000+00:00,9576,1243
509.5,10.0,20,2024-08-23T14:25:09.832000+00:00,9576,1243
722.8,10.0,10,2024-08-23T14:25:14.352000+00:00,9576,1243
,11.0,14,2024-08-23T14:25:20.435000+00:00,9576,1243
608.2,10.0,22,2024-08-23T14:25:27.115000+00:00,9576,1243
658.5,10.0,31,2024-08-23T14:25:31.032000+00:00,9576,1243
553.8,11.0,3,2024-08-23T14:25:59.453000+00:00,9576,1243
840.3,11.0,63,2024-08-23T14:26:07.128000+00:00,9576,1243
843.8,10.0,44,2024-08-23T14:26:32.951000+00:00,9576,1243
637.7,10.0,16,2024-08-23T14:26:46.841000+00:00,9576,1243
17.8,12.0,23,2024-08-23T14:28:02.868000+00:00,9576,1243
19.5,13.0,24,2024-08-23T14:28:22.188000+00:00,9576,1243
340.9,10.0,1,2024-08-23T14:31:52.271000+00:00,9576,1243
332.9,13.0,4,2024-08-23T14:35:13.100000+00:00,9576,1243
353.9,14.0,81,2024-08-23T14:37:10.744000+00:00,9576,1243
401.2,14.0,63,2024-08-23T14:37:25.183000+00:00,9576,1243
359.7,14.0,2,2024-08-23T14:37:47.231000+00:00,9576,1243
351.1,15.0,23,2024-08-23T14:38:44.912000+00:00,9576,1243
517.8,13.0,44,2024-08-23T14:39:31.443000+00:00,9576,1243
389.7,16.0,24,2024-08-23T14:39:35.212000+00:00,9576,1243
297.1,16.0,20,2024-08-23T14:40:19.075000+00:00,9576,1243
383.1,16.0,77,2024-08-23T14:40:29.638000+00:00,9576,1243
303.6,16.0,31,2024-08-23T14:40:31.406000+00:00,9576,1243
298.7,17.0,10,2024-08-23T14:41:20.363000+00:00,9576,1243
22.8,17.0,23,2024-08-23T14:41:41.306000+00:00,9576,1243
391.2,16.0,18,2024-08-23T14:41:43.955000+00:00,9576,1243
441.9,15.0,16,2024-08-23T14:41:50.846000+00:00,9576,1243
434.6,16.0,22,2024-08-23T14:42:30.094000+00:00,9576,1243
21.0,18.0,24,2024-08-23T14:42:49.736000+00:00,9576,1243
534.4,16.0,3,2024-08-23T14:42:51.517000+00:00,9576,1243
22.8,18.0,2,2024-08-23T14:43:21.837000+00:00,9576,1243
819.5,15.0,11,2024-08-23T14:44:22.069000+00:00,9576,1243
20.9,19.0,77,2024-08-23T14:44:47.166000+00:00,9576,1243
590.0,17.0,14,2024-08-23T14:44:58.817000+00:00,9576,1243
21.9,21.0,1,2024-08-23T14:46:30.678000+00:00,9576,1243
23.3,21.0,44,2024-08-23T14:50:14.550000+00:00,9576,1243
32.3,25.0,4,2024-08-23T14:50:56.759000+00:00,9576,1243
23.0,26.0,81,2024-08-23T14:52:52.978000+00:00,9576,1243
21.3,28.0,18,2024-08-23T14:57:41.552000+00:00,9576,1243
27.8,27.0,44,2024-08-23T14:58:24.931000+00:00,9576,1243
231.9,28.0,63,2024-08-23T14:59:37.061000+00:00,9576,1243
21.8,28.0,14,2024-08-23T14:59:40.064000+00:00,9576,1243
,1.0,27,2024-08-24T09:31:45.842000+00:00,9577,1243
,1.0,20,2024-08-24T09:32:00.906000+00:00,9577,1243
,1.0,77,2024-08-24T09:32:27.247000+00:00,9577,1243
,1.0,24,2024-08-24T09:34:09.258000+00:00,9577,1243
,1.0,81,2024-08-24T09:34:35.157000+00:00,9577,1243
,1.0,55,2024-08-24T09:34:42.307000+00:00,9577,1243
,1.0,3,2024-08-24T09:35:01.721000+00:00,9577,1243
,1.0,22,2024-08-24T09:36:43.012000+00:00,9577,1243
,1.0,14,2024-08-24T09:36:52.407000+00:00,9577,1243
33.3,2.0,55,2024-08-24T09:37:02.227000+00:00,9577,1243
,1.0,18,2024-08-24T09:37:12.282000+00:00,9577,1243
214.7,2.0,20,2024-08-24T09:37:17.858000+00:00,9577,1243
300.1,2.0,27,2024-08-24T09:38:26.470000+00:00,9577,1243
,1.0,63,2024-08-24T09:39:23.415000+00:00,9577,1243
,1.0,2,2024-08-24T09:39:28.991000+00:00,9577,1243
174.1,2.0,3,2024-08-24T09:39:36.438000+00:00,9577,1243
359.0,2.0,77,2024-08-24T09:40:13.290000+00:00,9577,1243
,1.0,23,2024-08-24T09:40:32.575000+00:00,9577,1243
,1.0,4,2024-08-24T09:41:05.158000+00:00,9577,1243
,1.0,10,2024-08-24T09:42:34.639000+00:00,9577,1243
403.8,2.0,24,2024-08-24T09:42:42.777000+00:00,9577,1243
,1.0,31,2024-08-24T09:42:47.730000+00:00,9577,1243
284.6,2.0,22,2024-08-24T09:43:03.718000+00:00,9577,1243
274.8,3.0,55,2024-08-24T09:43:16.344000+00:00,9577,1243
,1.0,16,2024-08-24T09:43:32.307000+00:00,9577,1243
3258.6,7.0,20,2024-08-24T10:28:02.036000+00:00,9577,1243
2841.6,3.0,27,2024-08-24T10:28:04.857000+00:00,9577,1243
3129.4,3.0,24,2024-08-24T10:28:08.317000+00:00,9577,1243
3236.5,5.0,77,2024-08-24T10:28:10.735000+00:00,9577,1243
,3.0,10,2024-08-24T10:28:13.674000+00:00,9577,1243
,2.0,31,2024-08-24T10:28:17.185000+00:00,9577,1243
,4.0,4,2024-08-24T10:28:18.227000+00:00,9577,1243
2978.1,4.0,55,2024-08-24T10:28:19.722000+00:00,9577,1243
,1.0,44,2024-08-24T10:28:20.933000+00:00,9577,1243
,5.0,63,2024-08-24T10:28:22.982000+00:00,9577,1243
,8.0,81,2024-08-24T10:28:25.009000+00:00,9577,1243
,1.0,1,2024-08-24T10:28:25.665000+00:00,9577,1243
,2.0,16,2024-08-24T10:28:27.174000+00:00,9577,1243
