meeting_key,session_key,stint_number,driver_number,lap_start,lap_end,compound,tyre_age_at_start
1216,9141,3,27.0,25,44,SOFT,0.0
1216,9141,3,31.0,26,44,SOFT,0.0
1216,9141,3,20.0,26,44,MEDIUM,0.0
1216,9141,3,24.0,26,44,SOFT,0.0
1216,9141,3,44.0,28,42,SOFT,0.0
1216,9141,3,16.0,29,44,SOFT,0.0
1216,9141,3,11.0,30,44,SOFT,0.0
1216,9141,3,14.0,30,44,SOFT,0.0
1216,9141,3,1.0,31,44,SOFT,0.0
1216,9141,4,23.0,34,44,SOFT,0.0
1216,9141,4,2.0,35,44,SOFT,0.0
1216,9141,4,44.0,43,44,MEDIUM,0.0
1216,9286,1,20.0,1,2,INTERMEDIATE,0.0
1216,9286,1,27.0,1,2,INTERMEDIATE,1.0
1216,9286,1,23.0,1,3,INTERMEDIATE,0.0
1216,9286,1,2.0,1,3,INTERMEDIATE,0.0
1216,9286,1,18.0,1,3,INTERMEDIATE,3.0
1216,9286,1,14.0,1,5,INTERMEDIATE,0.0
1216,9286,1,55.0,1,6,INTERMEDIATE,3.0
1216,9286,1,81.0,1,6,INTERMEDIATE,3.0
1216,9286,1,16.0,1,6,INTERMEDIATE,2.0
1216,9286,1,22.0,1,6,INTERMEDIATE,0.0
1216,9286,1,11.0,1,6,INTERMEDIATE,0.0
1216,9286,1,3.0,1,6,INTERMEDIATE,0.0
1216,9286,1,77.0,1,6,INTERMEDIATE,0.0
1216,9286,1,63.0,1,6,INTERMEDIATE,0.0
1216,9286,1,10.0,1,6,INTERMEDIATE,0.0
1216,9286,1,31.0,1,6,INTERMEDIATE,0.0
1216,9286,1,1.0,1,6,INTERMEDIATE,0.0
1216,9286,1,4.0,1,7,INTERMEDIATE,3.0
1216,9286,1,44.0,1,7,INTERMEDIATE,0.0
1216,9286,1,24.0,1,7,INTERMEDIATE,0.0
1216,9286,2,20.0,3,4,INTERMEDIATE,0.0
1216,9286,2,27.0,3,4,INTERMEDIATE,0.0
1216,9286,2,2.0,4,6,INTERMEDIATE,0.0
1216,9286,2,23.0,4,6,INTERMEDIATE,0.0
1216,9286,2,18.0,4,6,INTERMEDIATE,1.0
1216,9286,3,27.0,5,6,INTERMEDIATE,0.0
1216,9286,3,20.0,5,7,INTERMEDIATE,0.0
1216,9286,2,14.0,6,6,INTERMEDIATE,0.0
1216,9286,3,18.0,7,7,INTERMEDIATE,1.0
1216,9286,3,23.0,7,7,INTERMEDIATE,3.0
1216,9286,3,2.0,7,8,INTERMEDIATE,0.0
1216,9286,2,3.0,7,9,INTERMEDIATE,0.0
1216,9286,2,63.0,7,9,INTERMEDIATE,0.0
1216,9286,2,16.0,7,9,INTERMEDIATE,0.0
1216,9286,2,55.0,7,9,INTERMEDIATE,0.0
1216,9286,2,81.0,7,9,INTERMEDIATE,0.0
1216,9286,2,1.0,7,9,INTERMEDIATE,0.0
1216,9286,2,11.0,7,9,INTERMEDIATE,0.0
1216,9286,2,31.0,7,10,INTERMEDIATE,0.0
1216,9286,2,10.0,7,10,INTERMEDIATE,0.0
1216,9286,4,18.0,8,9,MEDIUM,0.0
1216,9286,2,4.0,8,11,INTERMEDIATE,0.0
1216,9286,2,44.0,8,11,INTERMEDIATE,0.0
1216,9286,4,2.0,9,9,INTERMEDIATE,3.0
1216,9286,3,3.0,10,10,INTERMEDIATE,0.0
1216,9286,3,63.0,10,13,SOFT,0.0
1216,9286,3,55.0,10,14,SOFT,0.0
1216,9286,3,16.0,10,14,SOFT,0.0
1216,9286,3,81.0,10,14,SOFT,0.0
1216,9286,3,11.0,10,14,SOFT,0.0
1216,9286,3,1.0,10,14,SOFT,0.0
1216,9286,3,10.0,11,15,SOFT,0.0
1216,9286,3,31.0,11,15,SOFT,0.0
1216,9286,3,4.0,12,16,SOFT,0.0
1216,9286,3,44.0,12,16,SOFT,0.0
1217,9142,1,4.0,1,1,MEDIUM,0.0
1217,9142,1,81.0,1,1,MEDIUM,0.0
1217,9142,1,3.0,1,2,MEDIUM,0.0
1217,9142,1,14.0,1,2,MEDIUM,0.0
1217,9142,1,18.0,1,2,HARD,0.0
1217,9142,1,22.0,1,2,MEDIUM,0.0
1217,9142,1,24.0,1,2,HARD,0.0
1217,9142,1,77.0,1,2,MEDIUM,0.0
1217,9142,1,20.0,1,5,HARD,0.0
1217,9142,1,63.0,1,7,HARD,0.0
1217,9142,1,23.0,1,8,HARD,0.0
1217,9142,1,39.0,1,8,HARD,0.0
1217,9142,1,27.0,1,8,MEDIUM,0.0
1217,9142,1,1.0,1,9,HARD,0.0
1217,9142,1,16.0,1,9,HARD,0.0
1217,9142,1,44.0,1,9,HARD,0.0
1217,9142,1,2.0,1,10,MEDIUM,0.0
1217,9142,1,11.0,1,11,HARD,0.0
1217,9142,1,10.0,1,12,HARD,0.0
1217,9142,1,31.0,1,12,MEDIUM,0.0
1217,9142,2,81.0,2,2,MEDIUM,1.0
1217,9142,2,4.0,2,2,MEDIUM,1.0
1217,9142,3,4.0,3,3,MEDIUM,0.0
1217,9142,2,22.0,3,4,MEDIUM,2.0
1217,9142,2,14.0,3,7,MEDIUM,2.0
1217,9142,2,24.0,3,9,HARD,2.0
1217,9142,2,77.0,3,11,MEDIUM,2.0
1217,9142,3,81.0,3,11,MEDIUM,2.0
1217,9142,2,3.0,3,12,MEDIUM,2.0
1217,9142,4,4.0,4,4,MEDIUM,3.0
1217,9142,5,4.0,5,5,MEDIUM,4.0
1217,9142,3,22.0,5,12,MEDIUM,0.0
1217,9142,6,4.0,6,7,MEDIUM,5.0
1217,9142,2,20.0,6,10,HARD,5.0
1217,9142,7,4.0,8,8,MEDIUM,7.0
1217,9142,3,14.0,8,13,MEDIUM,7.0
1217,9142,2,63.0,8,14,HARD,7.0
1217,9142,2,27.0,9,11,SOFT,0.0
1217,9142,8,4.0,9,13,MEDIUM,8.0
1217,9142,2,23.0,9,14,SOFT,0.0
1217,9142,2,39.0,9,16,HARD,8.0
1217,9142,3,24.0,10,11,MEDIUM,0.0
1217,9142,2,44.0,10,14,HARD,9.0
1217,9142,2,16.0,10,16,MEDIUM,0.0
1217,9142,2,1.0,10,22,HARD,9.0
1217,9142,3,20.0,11,13,HARD,10.0
1217,9142,2,2.0,11,16,SOFT,0.0
1217,9142,3,77.0,12,12,MEDIUM,11.0
1217,9142,3,27.0,12,13,SOFT,3.0
1217,9142,2,11.0,12,17,SOFT,0.0
1217,9142,4,24.0,12,20,MEDIUM,2.0
1217,9142,4,81.0,12,21,SOFT,0.0
1217,9142,3,3.0,13,17,SOFT,0.0
1217,9142,4,22.0,13,17,SOFT,0.0
1217,9142,2,31.0,13,18,SOFT,0.0
1217,9142,4,77.0,13,19,MEDIUM,0.0
1217,9142,2,10.0,13,20,SOFT,0.0
1217,9142,4,20.0,14,16,HARD,13.0
1217,9142,4,14.0,14,22,SOFT,0.0
1217,9142,9,4.0,14,22,SOFT,0.0
1217,9142,3,63.0,15,15,SOFT,0.0
1217,9142,3,44.0,15,16,SOFT,0.0
1217,9142,3,23.0,15,25,SOFT,6.0
1217,9142,4,63.0,16,23,SOFT,1.0
1217,9142,3,2.0,17,19,SOFT,0.0
1217,9142,5,20.0,17,20,SOFT,0.0
1217,9142,4,44.0,17,24,SOFT,0.0
1217,9142,3,39.0,17,25,MEDIUM,0.0
1217,9142,3,16.0,17,26,MEDIUM,7.0
1217,9142,5,22.0,18,21,SOFT,5.0
1217,9142,4,3.0,18,26,SOFT,5.0
1217,9142,3,11.0,18,27,SOFT,6.0
1217,9142,3,31.0,19,29,SOFT,6.0
1217,9142,4,2.0,20,30,MEDIUM,10.0
1217,9142,5,77.0,20,30,MEDIUM,7.0
1217,9142,3,10.0,21,30,SOFT,8.0
1217,9142,6,20.0,21,30,SOFT,4.0
1217,9142,3,1.0,23,31,SOFT,0.0
1217,9143,1,1.0,1,5,MEDIUM,0.0
1217,9143,1,20.0,1,5,MEDIUM,0.0
1217,9143,1,4.0,1,6,HARD,0.0
1217,9143,1,11.0,1,6,MEDIUM,0.0
1217,9143,1,10.0,1,6,MEDIUM,0.0
1217,9143,1,14.0,1,6,HARD,0.0
1217,9143,1,16.0,1,6,MEDIUM,0.0
1217,9143,1,22.0,1,6,HARD,0.0
1217,9143,1,31.0,1,6,HARD,0.0
1217,9143,1,44.0,1,6,MEDIUM,0.0
1217,9143,1,55.0,1,6,MEDIUM,0.0
1217,9143,1,63.0,1,6,MEDIUM,0.0
1217,9143,1,81.0,1,6,HARD,0.0
1217,9143,1,2.0,1,7,HARD,0.0
1217,9143,1,3.0,1,7,HARD,0.0
1217,9143,1,18.0,1,7,MEDIUM,0.0
1217,9143,1,23.0,1,7,MEDIUM,0.0
1217,9143,1,24.0,1,7,MEDIUM,0.0
1217,9143,1,27.0,1,7,HARD,0.0
1217,9143,1,77.0,1,7,HARD,0.0
1217,9143,2,20.0,6,11,SOFT,0.0
1217,9143,2,1.0,6,11,SOFT,0.0
1217,9143,2,55.0,7,9,MEDIUM,6.0
1217,9143,2,63.0,7,9,SOFT,0.0
1217,9143,2,16.0,7,9,MEDIUM,6.0
1217,9143,2,44.0,7,12,SOFT,0.0
1217,9143,2,10.0,7,12,SOFT,0.0
1217,9143,2,31.0,7,12,SOFT,0.0
1217,9143,2,4.0,7,12,SOFT,0.0
1217,9143,2,11.0,7,13,SOFT,0.0
1217,9143,2,22.0,7,13,SOFT,0.0
1217,9143,2,14.0,7,14,SOFT,0.0
1217,9143,2,24.0,8,10,SOFT,0.0
1217,9143,2,77.0,8,10,SOFT,0.0
1217,9143,2,2.0,8,12,SOFT,0.0
1217,9143,2,23.0,8,13,SOFT,0.0
1217,9143,2,18.0,8,13,SOFT,0.0
1217,9143,2,27.0,8,15,SOFT,0.0
1217,9143,3,63.0,10,12,SOFT,0.0
1217,9143,3,16.0,10,15,SOFT,0.0
1217,9143,3,55.0,10,17,SOFT,0.0
1217,9143,3,24.0,11,13,SOFT,3.0
1217,9143,3,77.0,11,13,SOFT,0.0
1217,9143,3,1.0,12,26,SOFT,6.0
1217,9143,3,20.0,12,28,SOFT,6.0
1217,9143,3,2.0,13,20,SOFT,5.0
1217,9143,3,4.0,13,23,SOFT,6.0
1217,9143,4,63.0,13,23,SOFT,6.0
1217,9143,3,44.0,13,23,MEDIUM,6.0
1217,9143,3,31.0,13,30,HARD,6.0
1217,9143,3,10.0,13,30,SOFT,6.0
1217,9143,3,23.0,14,15,SOFT,6.0
1217,9143,4,24.0,14,16,SOFT,6.0
1217,9143,4,77.0,14,16,SOFT,6.0
1217,9143,3,18.0,14,24,MEDIUM,7.0
1217,9143,3,11.0,14,29,MEDIUM,6.0
1217,9143,3,22.0,14,31,HARD,6.0
1217,9143,3,14.0,15,25,HARD,6.0
1217,9143,4,16.0,16,30,SOFT,6.0
1217,9143,3,27.0,16,31,HARD,7.0
1217,9143,4,23.0,16,31,MEDIUM,7.0
1217,9143,5,77.0,17,17,SOFT,9.0
1217,9143,5,24.0,17,18,MEDIUM,7.0
1217,9143,4,55.0,18,31,SOFT,8.0
1217,9143,6,77.0,18,31,HARD,0.0
1217,9143,6,24.0,19,30,SOFT,9.0
1217,9143,4,2.0,21,32,HARD,7.0
1217,9143,4,44.0,24,27,SOFT,6.0
1217,9143,5,63.0,24,28,MEDIUM,6.0
1217,9143,4,4.0,24,30,HARD,6.0
1217,9143,4,18.0,25,31,SOFT,6.0
1217,9143,4,14.0,26,31,SOFT,8.0
1217,9144,1,55.0,1,1,WET,0.0
1217,9144,1,10.0,1,1,INTERMEDIATE,0.0
1217,9144,1,63.0,1,1,WET,0.0
1217,9144,1,27.0,1,1,WET,0.0
1217,9144,1,81.0,1,1,WET,0.0
1217,9144,1,44.0,1,1,WET,0.0
1217,9144,1,11.0,1,2,WET,0.0
1217,9144,1,18.0,1,2,WET,0.0
1217,9144,1,31.0,1,2,INTERMEDIATE,0.0
1217,9144,1,14.0,1,2,WET,0.0
1217,9144,1,4.0,1,3,INTERMEDIATE,0.0
1217,9144,1,24.0,1,3,WET,0.0
1217,9144,1,1.0,1,3,WET,0.0
1217,9144,1,77.0,1,3,WET,0.0
1217,9144,1,16.0,1,3,WET,0.0
1217,9144,1,2.0,1,3,WET,0.0
1217,9144,1,23.0,1,3,WET,0.0
1217,9144,1,22.0,1,4,WET,0.0
1217,9144,1,40.0,1,6,WET,0.0
1217,9144,2,63.0,2,2,INTERMEDIATE,0.0
1217,9144,2,81.0,2,4,INTERMEDIATE,0.0
1217,9144,2,44.0,2,5,INTERMEDIATE,0.0
1217,9144,2,55.0,2,5,WET,1.0
1217,9144,2,10.0,2,6,INTERMEDIATE,1.0
1217,9144,2,27.0,2,6,WET,1.0
1217,9144,3,63.0,3,4,INTERMEDIATE,0.0
1217,9144,2,31.0,3,5,INTERMEDIATE,2.0
1217,9144,2,14.0,3,8,INTERMEDIATE,0.0
1217,9144,2,18.0,3,9,INTERMEDIATE,0.0
1217,9144,2,11.0,3,10,INTERMEDIATE,0.0
1217,9144,2,24.0,4,4,INTERMEDIATE,0.0
1217,9144,2,16.0,4,4,INTERMEDIATE,0.0
1217,9144,2,1.0,4,7,INTERMEDIATE,0.0
1217,9144,2,4.0,4,8,INTERMEDIATE,3.0
1217,9144,2,77.0,4,9,INTERMEDIATE,0.0
1217,9144,2,23.0,4,11,INTERMEDIATE,0.0
1217,9144,2,2.0,4,12,INTERMEDIATE,0.0
1217,9144,3,16.0,5,6,INTERMEDIATE,1.0
1217,9144,2,22.0,5,7,WET,4.0
1217,9144,3,24.0,5,9,INTERMEDIATE,1.0
1217,9144,4,63.0,5,10,INTERMEDIATE,3.0
1217,9144,3,81.0,5,12,INTERMEDIATE,3.0
1217,9144,3,55.0,6,9,INTERMEDIATE,0.0
1217,9144,3,44.0,6,10,INTERMEDIATE,4.0
1217,9144,3,31.0,6,12,INTERMEDIATE,5.0
1217,9144,3,10.0,7,7,INTERMEDIATE,0.0
1217,9144,3,27.0,7,8,INTERMEDIATE,0.0
1217,9144,2,40.0,7,11,WET,6.0
1217,9144,4,16.0,7,12,INTERMEDIATE,3.0
1217,9144,3,22.0,8,10,INTERMEDIATE,0.0
1217,9144,3,1.0,8,10,INTERMEDIATE,4.0
1217,9144,4,10.0,8,15,INTERMEDIATE,7.0
1217,9144,4,27.0,9,12,INTERMEDIATE,2.0
1217,9144,3,14.0,9,14,INTERMEDIATE,6.0
1217,9144,3,4.0,9,17,INTERMEDIATE,8.0
1217,9144,3,18.0,10,15,INTERMEDIATE,0.0
1217,9144,3,77.0,10,17,INTERMEDIATE,6.0
1217,9144,4,55.0,10,17,INTERMEDIATE,0.0
1217,9144,4,1.0,11,18,INTERMEDIATE,7.0
1217,9144,4,22.0,11,18,INTERMEDIATE,3.0
1217,9144,5,63.0,11,18,INTERMEDIATE,9.0
1217,9144,3,11.0,11,18,INTERMEDIATE,8.0
1217,9144,4,44.0,11,18,INTERMEDIATE,9.0
1217,9144,3,40.0,12,14,WET,11.0
1217,9144,3,23.0,12,19,INTERMEDIATE,8.0
1217,9144,4,81.0,13,20,INTERMEDIATE,11.0
1217,9144,3,2.0,13,20,INTERMEDIATE,9.0
1217,9144,5,27.0,13,20,INTERMEDIATE,6.0
1217,9144,4,40.0,15,19,INTERMEDIATE,0.0
1217,9144,4,4.0,18,24,INTERMEDIATE,17.0
1217,9144,4,77.0,18,25,INTERMEDIATE,14.0
1217,9144,5,40.0,20,26,INTERMEDIATE,0.0
1217,9145,1,27.0,1,6,INTERMEDIATE,0.0
1217,9145,1,20.0,1,6,INTERMEDIATE,0.0
1217,9145,1,23.0,1,7,INTERMEDIATE,0.0
1217,9145,1,77.0,1,7,INTERMEDIATE,0.0
1217,9145,1,55.0,1,7,INTERMEDIATE,0.0
1217,9145,1,22.0,1,7,INTERMEDIATE,0.0
1217,9145,1,2.0,1,7,INTERMEDIATE,0.0
1217,9145,1,18.0,1,7,INTERMEDIATE,0.0
1217,9145,1,24.0,1,7,INTERMEDIATE,0.0
1217,9145,1,40.0,1,7,INTERMEDIATE,0.0
1217,9145,1,14.0,1,8,INTERMEDIATE,0.0
1217,9145,1,81.0,1,8,INTERMEDIATE,0.0
1217,9145,1,4.0,1,8,INTERMEDIATE,0.0
1217,9145,1,16.0,1,8,INTERMEDIATE,0.0
1217,9145,1,10.0,1,11,INTERMEDIATE,0.0
1217,9145,1,1.0,1,12,INTERMEDIATE,0.0
1217,9145,1,63.0,1,12,INTERMEDIATE,0.0
1217,9145,1,31.0,1,12,INTERMEDIATE,0.0
1217,9145,1,11.0,1,13,INTERMEDIATE,0.0
1217,9145,1,44.0,1,13,INTERMEDIATE,0.0
1217,9145,2,27.0,7,10,INTERMEDIATE,0.0
1217,9145,2,20.0,7,11,INTERMEDIATE,0.0
1217,9145,2,23.0,8,12,INTERMEDIATE,0.0
1217,9145,2,24.0,8,12,INTERMEDIATE,0.0
1217,9145,2,77.0,8,12,INTERMEDIATE,0.0
1217,9145,2,55.0,8,12,INTERMEDIATE,0.0
1217,9145,2,22.0,8,12,INTERMEDIATE,0.0
1217,9145,2,40.0,8,12,INTERMEDIATE,0.0
1217,9145,2,18.0,8,12,INTERMEDIATE,0.0
1217,9145,2,2.0,8,13,INTERMEDIATE,0.0
1217,9145,2,14.0,9,11,INTERMEDIATE,0.0
1217,9145,2,4.0,9,12,INTERMEDIATE,0.0
1217,9145,2,16.0,9,12,INTERMEDIATE,0.0
1217,9145,2,81.0,9,12,INTERMEDIATE,0.0
1217,9145,3,27.0,11,17,INTERMEDIATE,0.0
1217,9145,2,10.0,12,16,INTERMEDIATE,0.0
1217,9145,3,14.0,12,16,INTERMEDIATE,8.0
1217,9145,3,23.0,13,17,INTERMEDIATE,0.0
1217,9145,3,22.0,13,17,INTERMEDIATE,0.0
1217,9145,3,18.0,13,17,INTERMEDIATE,0.0
1217,9145,2,63.0,13,18,INTERMEDIATE,0.0
1217,9145,3,16.0,13,18,INTERMEDIATE,4.0
1217,9145,3,81.0,13,18,INTERMEDIATE,0.0
1217,9145,3,55.0,13,19,INTERMEDIATE,5.0
1217,9145,2,1.0,13,20,INTERMEDIATE,0.0
1217,9145,3,4.0,13,23,INTERMEDIATE,0.0
1217,9145,2,11.0,14,18,INTERMEDIATE,0.0
1217,9145,3,2.0,14,19,INTERMEDIATE,0.0
1217,9145,2,44.0,14,19,INTERMEDIATE,0.0
1217,9145,3,10.0,17,21,INTERMEDIATE,0.0
1217,9145,4,14.0,17,21,INTERMEDIATE,0.0
1217,9145,4,27.0,18,20,INTERMEDIATE,0.0
1217,9145,4,23.0,18,22,INTERMEDIATE,0.0
1217,9145,4,22.0,18,22,INTERMEDIATE,0.0
1217,9145,4,18.0,18,22,INTERMEDIATE,0.0
1217,9145,4,16.0,19,22,INTERMEDIATE,0.0
1217,9145,4,81.0,19,22,INTERMEDIATE,0.0
1217,9145,3,63.0,19,23,INTERMEDIATE,0.0
1217,9145,3,11.0,19,24,INTERMEDIATE,0.0
1217,9145,3,44.0,20,23,INTERMEDIATE,0.0
1217,9145,4,55.0,20,23,INTERMEDIATE,0.0
1217,9145,4,2.0,20,24,INTERMEDIATE,0.0
1217,9145,3,1.0,21,23,INTERMEDIATE,0.0
1217,9145,5,14.0,22,23,SOFT,0.0
1217,9145,5,81.0,23,23,INTERMEDIATE,4.0
1217,9145,5,16.0,23,23,INTERMEDIATE,10.0
1217,9145,5,23.0,23,25,SOFT,0.0
1217,9145,4,1.0,24,24,INTERMEDIATE,3.0
1217,9145,4,4.0,24,24,SOFT,0.0
1217,9145,6,16.0,24,24,SOFT,0.0
1217,9145,6,81.0,24,25,SOFT,0.0
1217,9145,4,63.0,24,26,SOFT,0.0
1217,9145,5,55.0,24,26,SOFT,0.0
1217,9145,6,14.0,24,26,SOFT,0.0
1217,9145,4,11.0,25,25,INTERMEDIATE,5.0
1217,9145,5,1.0,25,25,SOFT,0.0
1217,9145,5,2.0,25,27,SOFT,0.0
1217,9145,5,4.0,25,27,SOFT,0.0
1217,9145,7,16.0,25,27,SOFT,0.0
1217,9145,5,11.0,26,26,SOFT,0.0
1217,9145,6,23.0,26,27,SOFT,0.0
1217,9145,7,81.0,26,28,SOFT,0.0
1217,9145,6,1.0,26,28,SOFT,0.0
1217,9145,6,55.0,27,29,SOFT,0.0
1217,9145,5,63.0,27,29,SOFT,3.0
1217,9145,6,11.0,27,29,SOFT,0.0
1217,9145,7,14.0,27,30,SOFT,0.0
1217,9145,7,23.0,28,28,SOFT,0.0
1217,9145,6,4.0,28,30,SOFT,0.0
1217,9145,7,1.0,29,31,SOFT,0.0
1217,9145,8,81.0,29,31,SOFT,0.0
1217,9145,8,23.0,29,32,SOFT,0.0
1217,9145,7,55.0,30,32,SOFT,0.0
1217,9145,6,63.0,30,32,SOFT,0.0
1217,9145,7,11.0,30,33,SOFT,0.0
1217,9149,1,11.0,1,1,SOFT,0.0
1217,9149,1,16.0,1,1,SOFT,0.0
1217,9149,1,10.0,1,1,INTERMEDIATE,0.0
1217,9149,1,24.0,1,1,SOFT,0.0
1217,9149,1,22.0,1,1,SOFT,0.0
1217,9149,1,20.0,1,1,SOFT,0.0
1217,9149,1,40.0,1,1,SOFT,0.0
1217,9149,1,1.0,1,2,SOFT,0.0
1217,9149,1,14.0,1,2,SOFT,0.0
1217,9149,1,55.0,1,2,SOFT,0.0
1217,9149,1,31.0,1,2,SOFT,0.0
1217,9149,1,4.0,1,3,SOFT,0.0
1217,9149,1,44.0,1,3,MEDIUM,0.0
1217,9149,1,63.0,1,4,SOFT,0.0
1217,9149,1,18.0,1,4,SOFT,0.0
1217,9149,1,81.0,1,15,SOFT,0.0
1217,9149,1,2.0,1,15,SOFT,0.0
1217,9149,1,27.0,1,16,SOFT,0.0
1217,9149,1,77.0,1,16,SOFT,0.0
1217,9149,1,23.0,1,44,SOFT,0.0
1217,9149,2,20.0,2,9,INTERMEDIATE,0.0
1217,9149,2,24.0,2,10,INTERMEDIATE,0.0
1217,9149,2,22.0,2,10,INTERMEDIATE,5.0
1217,9149,2,40.0,2,10,INTERMEDIATE,5.0
1217,9149,2,10.0,2,11,SOFT,0.0
1217,9149,2,16.0,2,11,INTERMEDIATE,8.0
1217,9149,2,11.0,2,12,INTERMEDIATE,0.0
1217,9149,2,14.0,3,10,INTERMEDIATE,0.0
1217,9149,2,55.0,3,10,INTERMEDIATE,7.0
1217,9149,2,31.0,3,10,INTERMEDIATE,0.0
1217,9149,2,1.0,3,11,INTERMEDIATE,0.0
1217,9149,2,44.0,4,9,INTERMEDIATE,0.0
1217,9149,2,4.0,4,10,INTERMEDIATE,0.0
1217,9149,2,18.0,5,9,INTERMEDIATE,0.0
1217,9149,2,63.0,5,10,INTERMEDIATE,0.0
1217,9149,3,18.0,10,16,SOFT,0.0
1217,9149,3,20.0,10,35,SOFT,0.0
1217,9149,3,44.0,10,45,SOFT,0.0
1217,9149,3,63.0,11,16,SOFT,0.0
1217,9149,3,40.0,11,17,SOFT,0.0
1217,9149,3,24.0,11,37,MEDIUM,0.0
1217,9149,3,55.0,11,41,SOFT,0.0
1217,9149,3,4.0,11,42,SOFT,0.0
1217,9149,3,31.0,11,43,SOFT,0.0
1217,9149,3,14.0,11,48,SOFT,0.0
1217,9149,3,22.0,11,60,SOFT,0.0
1217,9149,3,16.0,12,41,SOFT,0.0
1217,9149,3,10.0,12,46,SOFT,0.0
1217,9149,3,1.0,12,49,SOFT,0.0
1217,9149,3,11.0,13,45,SOFT,0.0
1217,9149,2,81.0,16,46,SOFT,0.0
1217,9149,4,18.0,17,34,MEDIUM,0.0
1217,9149,2,77.0,17,47,MEDIUM,0.0
1217,9149,2,27.0,17,48,MEDIUM,0.0
1217,9149,4,63.0,17,60,HARD,0.0
1217,9149,4,40.0,18,46,MEDIUM,0.0
1217,9149,5,18.0,35,60,SOFT,0.0
1217,9149,4,20.0,36,60,MEDIUM,0.0
1217,9149,4,24.0,38,60,SOFT,0.0
1217,9149,4,55.0,42,60,SOFT,2.0
1217,9149,4,4.0,43,60,SOFT,3.0
1217,9149,4,31.0,44,61,SOFT,0.0
1217,9149,2,23.0,45,61,MEDIUM,0.0
1217,9149,4,11.0,46,60,SOFT,1.0
1217,9149,4,44.0,46,60,SOFT,3.0
1217,9149,5,40.0,47,59,SOFT,0.0
1217,9149,4,10.0,47,60,SOFT,0.0
1217,9149,3,81.0,47,60,MEDIUM,0.0
1217,9149,3,77.0,48,59,SOFT,0.0
1217,9149,3,27.0,49,60,SOFT,0.0
1217,9149,4,14.0,49,61,SOFT,2.0
1217,9149,4,1.0,50,61,SOFT,1.0
1217,9149,4,77.0,60,63,INTERMEDIATE,0.0
1217,9149,6,40.0,60,63,INTERMEDIATE,7.0
1217,9149,5,11.0,61,63,INTERMEDIATE,6.0
1217,9149,5,4.0,61,63,INTERMEDIATE,4.0
1217,9149,5,63.0,61,63,INTERMEDIATE,12.0
1217,9149,4,81.0,61,63,INTERMEDIATE,5.0
1217,9149,4,22.0,61,63,INTERMEDIATE,5.0
1217,9149,5,24.0,61,63,INTERMEDIATE,0.0
1217,9149,6,18.0,61,63,INTERMEDIATE,5.0
1217,9149,4,27.0,61,63,INTERMEDIATE,3.0
1217,9149,5,20.0,61,63,INTERMEDIATE,0.0
1217,9149,5,55.0,61,64,INTERMEDIATE,15.0
1217,9149,5,10.0,61,64,INTERMEDIATE,0.0
1217,9149,5,44.0,61,64,INTERMEDIATE,6.0
1217,9149,5,1.0,62,63,INTERMEDIATE,12.0
1217,9149,3,23.0,62,63,INTERMEDIATE,5.0
1217,9149,5,31.0,62,63,WET,0.0
1217,9149,5,14.0,62,64,INTERMEDIATE,3.0
1217,9149,6,1.0,64,64,WET,0.0
1217,9149,6,11.0,64,64,INTERMEDIATE,6.0
1217,9149,6,4.0,64,64,INTERMEDIATE,11.0
1217,9149,6,63.0,64,64,INTERMEDIATE,5.0
1217,9149,4,23.0,64,64,INTERMEDIATE,5.0
1217,9149,5,81.0,64,64,INTERMEDIATE,4.0
1217,9149,6,31.0,64,64,INTERMEDIATE,0.0
1217,9149,5,22.0,64,64,INTERMEDIATE,5.0
1217,9149,7,18.0,64,64,INTERMEDIATE,5.0
1217,9149,5,27.0,64,64,INTERMEDIATE,4.0
1217,9149,5,77.0,64,64,INTERMEDIATE,0.0
1217,9149,7,40.0,64,64,INTERMEDIATE,0.0
1217,9149,6,20.0,64,64,INTERMEDIATE,3.0
1217,9149,7,63.0,65,67,INTERMEDIATE,0.0
1217,9149,7,1.0,65,72,INTERMEDIATE,4.0
1217,9149,6,14.0,65,72,INTERMEDIATE,6.0
1217,9149,7,11.0,65,72,INTERMEDIATE,7.0
1217,9149,6,10.0,65,72,INTERMEDIATE,4.0
1217,9149,6,55.0,65,72,INTERMEDIATE,4.0
1217,9149,7,4.0,65,72,INTERMEDIATE,12.0
1217,9149,6,44.0,65,72,INTERMEDIATE,6.0
1217,9149,5,23.0,65,72,INTERMEDIATE,6.0
1217,9149,6,81.0,65,72,INTERMEDIATE,5.0
1217,9149,7,31.0,65,72,INTERMEDIATE,1.0
1217,9149,6,22.0,65,72,INTERMEDIATE,6.0
1217,9149,8,18.0,65,72,INTERMEDIATE,0.0
1217,9149,6,27.0,65,72,INTERMEDIATE,5.0
1217,9149,6,77.0,65,72,INTERMEDIATE,0.0
1217,9149,8,40.0,65,72,INTERMEDIATE,8.0
1217,9149,7,20.0,65,72,INTERMEDIATE,4.0
1217,9149,8,63.0,68,72,INTERMEDIATE,15.0
1218,9150,1,10.0,1,1,SOFT,0.0
1218,9150,1,4.0,1,1,MEDIUM,0.0
1218,9150,1,22.0,1,1,SOFT,0.0
1218,9150,1,14.0,1,2,MEDIUM,0.0
1218,9150,1,34.0,1,2,MEDIUM,0.0
1218,9150,1,77.0,1,3,SOFT,0.0
